1o. Agrupamento,REF PRINCIPAL,Código,Recurso,Descrição,qnt,Produto
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,030383CO ,MACACO COMPLETO CINZA [CBHM M17] Flag Romaneio,1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,030389CO ,BASE MÓVEL DO MACACO [CBHM M17],2,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,030716CO ,CHASSI SIMPLES SC [CBHM 5000 M17],1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031254,"FUEIRO DIANTEIRO ESQUERDO 0,90m CBHM 4500  Flag Romaneio",1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031255,"FUEIRO DIANTEIRO DIREITO 0,90m CBHM 4500  Flag Romaneio",1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031396 ,KIT EMBALAGEM - CBHM,1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031541,"FUEIRO TRASEIRO DIREITO 1,10m CBHM 5000 CAFEEIRA  Flag Romaneio",1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031542,"FUEIRO TRASEIRO ESQUERDO 1,10m CBHM 5000 CAFEEIRA  Flag Romaneio",1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031544,"TAMPA TRASEIRA 1,10m (5000) CBHM CAFEEIRA C/ ABA LATERAL -  Flag Romaneio",1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,460382,GRADE DIANTEIRA SUP 45CM (5000) CBHM -  Flag Romaneio,1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,460400,GRADE DIANTEIRA INF 45CM (5000) CBHM -  Flag Romaneio,1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,031778 ,"SISTEMA TANDEM SC 4,0T [CBH/CBHM M20] Flag Romaneio",1,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,493181,GRADE LATERAL SUP (4500) CBHM  Flag Romaneio,2,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
24/11/2021,CBHM5000 CA SC T ABA MM P700(R) M20,,493193,GRADE LATERAL INF (4500) CBHM  Flag Romaneio,2,Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,031395 ,KIT EMBALAGEM [F/FA],1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,619365M17RT ,"F6 CS M17 ""COM CUBO DE 5000"" (CHASSI COM RODAS PARA CARRETA AGRICOLA 6,0T) Flag Romaneio",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,025898RT ,"EIXO DIANT/TRAS COMPLETO C/M ""COM CUBO DE 5000"" - F6 M14 Flag Romaneio",2,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,029656 ,FEIXE DE MOLAS 12 LAMINAS - CARRETA ER6 Flag Romaneio,4,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,029668 ,CHASSI SIMPLES C/MOLA - CARRETA F6 M17 Flag Romaneio,1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,029989 ,5ª RODA [F4/6 M17] Flag Romaneio,1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,462184 ,IÇAMENTO COMPLETO SS [F4/6 M98] Flag Romaneio,1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,032996 ,"PLATAFORMA PISO MAD 4,00M M22 [F6 M22]",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,032997 ,"GRADE TRASEIRA 0,45m S3,20/4,0MD [F4/6 M22] Flag Romaneio",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,032998 ,"GRADE LATERAL ALT45 - S4,0MD [F6 M22] Flag Romaneio",2,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F6 CS RS/RS A45 P700(R) M22 RT,,032999 ,"GRADE DIANTEIRA 0,45m S3,2/S4,0MD [F4/6 M22] Flag Romaneio",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - COMP. NAVAL - C/ MOLAS + PNEUS 700(R) - Freios não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,619336M17 ,F4CSF M17 (CHASSI PARA CARRETA AGRÍCOLA 4T) Flag Romaneio,1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,462184 ,IÇAMENTO COMPLETO SS [F4/6 M98] Flag Romaneio,1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,029989CO ,5ª RODA CINZA [F4/6] Flag Romaneio,1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,025910CO ,EIXO COMPLETO CS CINZA [F4 M14] Flag Romaneio,2,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,029945CO ,CHASSI SIMPLES CS CINZA [F4] Flag Romaneio,1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,032086 ,"PLATAFORMA 3,20MD [F4 M17]",1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,031019 ,"GRADE TRASEIRA 0,45m S3,20/4,0MD [F4/6] Flag Romaneio",1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,031035 ,"GRADE LATERAL 0,45m S3,20MD [F4] Flag Romaneio",2,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,031025 ,"GRADE DIANTEIRA 0,45m S3,2/S4,0MD [F4/6] Flag Romaneio",1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F4 CS RS/RS A45 M21,,031395 ,KIT EMBALAGEM [F/FA],1,Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,025910CO ,EIXO COMPLETO CS CINZA [F4 M14] Flag Romaneio,2,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,029989CO ,5ª RODA CINZA [F4/6] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,032765CO ,CHASSI SIMPLES CS CINZA [FTC 4300 M17] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,440000 ,FEIXE MOLA(8 LAM) - ROD U/F4 Flag Romaneio,4,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,462184 ,IÇAMENTO COMPLETO SS [F4/6 M98] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,032770,TANQUE SIMPLES 4300L ESPECIAL [FTC 4300 ] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,424020 ,DEGRAU INFERIOR TANQUES CxAcess,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,011319,"FUEIRO DIANTEIRO LE 0,9m  [CBHM] Flag Romaneio",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,013237,"FUEIRO TRASEIRO LD 1,10m  [CBHM5000] Flag Romaneio",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,013249,"FUEIRO TRASEIRO LE 1,10m  [CBHM5000] Flag Romaneio",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,023589CO ,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E] Flag Romaneio,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,025048,"TAMPA TRASEIRA 1,10m (5000) CBHM (31 AGO 2012.../T7113-08/12...)  Flag Romaneio",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,025840 ,5 RODA - CBH/CBHM 02 EIXOS Flag Romaneio,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,025860 ,EIXO DIANT COMPL SS (6000) M14 CBHM 02 EIXOS Flag Romaneio,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,030809,PLATAFORMA [CBHM 6000 (02 EIXOS) M17 ] Flag Romaneio,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,031396 ,KIT EMBALAGEM - CBHM,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,031753 ,"SISTEMA TANDEM SS 4,0T [CBH/CBHM M20] Flag Romaneio",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,030792 ,"CHASSI SIMPLES ""RS/TANDEM"" [CBHM 02E M17]",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,460382,GRADE DIANTEIRA SUP 45CM (5000) CBHM -  Flag Romaneio,5,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,460400,GRADE DIANTEIRA INF 45CM (5000) CBHM -  Flag Romaneio,5,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,481658,FUEIRO CENTRAL LD  [CBHM6000] Flag Romaneio,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,481660,FUEIRO CENTRAL LE  [CBHM6000] Flag Romaneio,1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,CBHM6000-2E SS RS/T P750(R) M20,,494513,"FUEIRO DIANTEIRO LD 0,9m  [CBHM] Flag Romaneio",1,Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,025910CO ,EIXO COMPLETO CS CINZA [F4 M14] Flag Romaneio,2,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,029989CO ,5ª RODA CINZA [F4/6] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,032765CO ,CHASSI SIMPLES CS CINZA [FTC 4300 M17] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,440000 ,FEIXE MOLA(8 LAM) - ROD U/F4 Flag Romaneio,4,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,462184 ,IÇAMENTO COMPLETO SS [F4/6 M98] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,FTC4300 CS RS/RS M22,,032770,TANQUE SIMPLES 4300L ESPECIAL [FTC 4300 ] Flag Romaneio,1,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,031395 ,KIT EMBALAGEM [F/FA],1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,025898RT ,"EIXO DIANT/TRAS COMPLETO C/M ""COM CUBO DE 5000"" - F6 M14 Flag Romaneio",2,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,029656 ,FEIXE DE MOLAS 12 LAMINAS - CARRETA ER6 Flag Romaneio,4,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,029668 ,CHASSI SIMPLES C/MOLA - CARRETA F6 M17 Flag Romaneio,1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,029989 ,5ª RODA [F4/6 M17] Flag Romaneio,1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,462184 ,IÇAMENTO COMPLETO SS [F4/6 M98] Flag Romaneio,1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,032085 ,"PLATAFORMA PISO MAD 4,00M M20_CARRETA F6 M17",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,031021 ,"GRADE LATERAL ALT45 - S4,0MD Flag Romaneio",2,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,031057 ,"GRADE DIANTEIRA 0,9m G3,20/4,0MD [F4/6] Flag Romaneio",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,031058 ,"GRADE TRASEIRA INFERIOR 0,45m G3,20/4,0MD [F4/6] Flag Romaneio",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,031055 ,"GRADE LATERAL INFERIOR ALT45 - G4,0MD",2,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
26/11/2021,F6 CS RS/RS A90 M21 RT,,031063 ,"GRADE TRASEIRA SUPERIOR 0,45m G3,20/4,0MD [F4/6] Flag Romaneio",1,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos
29/11/2021,CBHM6000 UG SS RD MM M17,,025048,"TAMPA TRASEIRA 1,10m (5000) CBHM (31 AGO 2012.../T7113-08/12...)  Flag Romaneio",1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,030383CO ,MACACO COMPLETO CINZA [CBHM M17] Flag Romaneio,1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,030389CO ,BASE MÓVEL DO MACACO [CBHM M17],2,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,030423CO ,CHASSI SIMPLES SS [CBHM 6000 M17],1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031250,FUEIRO CENTRAL LD TUBULAR CBHM 6000 -  Flag Romaneio,1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031251,FUEIRO CENTRAL LE TUBULAR CBHM 6000 -  Flag Romaneio,1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031254,"FUEIRO DIANTEIRO ESQUERDO 0,90m CBHM 4500  Flag Romaneio",1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031255,"FUEIRO DIANTEIRO DIREITO 0,90m CBHM 4500  Flag Romaneio",1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031264,"FUEIRO TRASEIRO DIREITO 1,10m [CBHM 5000 M17 ] Flag Romaneio",1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031265,"FUEIRO TRASEIRO ESQUERDO 1,10m [CBHM 5000 M17 ] Flag Romaneio",1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,031396 ,KIT EMBALAGEM - CBHM,1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,240485 ,CIL. COMPL. CBHM / 6000 CÓD.4403-03 Flag Romaneio,2,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,450789,PLATAFORMA [CBHM 6000 ] Flag Romaneio,1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,460382,GRADE DIANTEIRA SUP 45CM (5000) CBHM -  Flag Romaneio,5,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,460400,GRADE DIANTEIRA INF 45CM (5000) CBHM -  Flag Romaneio,5,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 UG SS RD MM M17,,479937 ,"EIXO COMPLETO SS 7,0T [CBH/CBHM] Flag Romaneio",1,"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+"
29/11/2021,CBHM6000 CA SC RD MM M21,,031254,"FUEIRO DIANTEIRO ESQUERDO 0,90m CBHM 4500  Flag Romaneio",1,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,031255,"FUEIRO DIANTEIRO DIREITO 0,90m CBHM 4500  Flag Romaneio",1,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,031251,FUEIRO CENTRAL LE TUBULAR CBHM 6000 -  Flag Romaneio,1,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,031250,FUEIRO CENTRAL LD TUBULAR CBHM 6000 -  Flag Romaneio,1,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,460400,GRADE DIANTEIRA INF 45CM (5000) CBHM -  Flag Romaneio,5,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,460382,GRADE DIANTEIRA SUP 45CM (5000) CBHM -  Flag Romaneio,5,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,031540,"TAMPA TRASEIRA 1,10m (5000) CBHM CAFEEIRA  Flag Romaneio",1,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
29/11/2021,CBHM6000 CA SC RD MM M21,,031594 ,"ACESSORIO SC ""MANGUEIRAS MAIORES"" [CBHM 6000 CAFEEIRA M19] Flag Romaneio",1,Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos
