carreta,codigo,desc,item_code,qt,item_description,tipo
F6 CS RS/RS G P700(R) M21,,F6 CS RS/RS G P700(R) M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - PNEUS 700(R)- Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM5000 GR SS T P700,,CBHM5000 GR SS T P700 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - GRANELEIRA - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS P P700(R) M21,,F4 CS RS/RS P P700(R) M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - C/ PNEUS 700(R) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 CS RS/RS BB P700(R) M22,,FTC6500 CS RS/RS BB P700(R) M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos – TANQUE - C/ MOLAS + BOMBA (MANG 6m) - C/ PNEUS - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6C SS RS/RS B2M CB M22,,"F6C SS RS/RS B2M CB M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - PLATAFORMA - C/ BITOLA 2M + COMBOIO - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6C SS RS/RS CB M22,,"F6C SS RS/RS CB M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - PLATAFORMA - C/ COMBOIO - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 CS RS/RS BB M22,,FTC6500 CS RS/RS BB M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos – TANQUE - BOMBA (MANG 6m) - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
"F4 CS RS/RS L2,0 P P700(R) M21",,"F4 CS RS/RS L2,0 P P700(R) M21 - Carreta Metálica c/ Laterais de Madeira Fixa 4t RS/RS de 2 Eixos - PLATAFORMA 2,05x3,2m - ALT 45 - C/ MOLAS - C/ PNEUS - Freios não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM6000 CA SS T MM M21,,"CBHM6000 CA SS T MM M21 - Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ MANGUEIRAS MAIORES - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA4 FB SC RS P P700(R) M21,,FA4 FB SC RS P P700(R) M21 - Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - C/ FREIOS + PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS M22,,"FTC4300 SS RS/RS M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM5000 GR SC T M20,,CBHM5000 GR SC T M20 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - GRANELEIRA - Molas e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS P CB P750(I) M22,,F6 CS RS/RS P CB P750(I) M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS + COMBOIO + PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A90 P700(R) M21,,F6 CS RS/RS A90 P700(R) M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - PNEUS 700(R) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM5000 CA SC T ABA MM P700(R) M20,,CBHM5000 CA SC T ABA MM P700(R) M20 - Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS A45 M21,,F4 CS RS/RS A45 M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 CS RS/RS M22,,FTC4300 CS RS/RS M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM6000-2E SS RS/T P750(R) M20,,CBHM6000-2E SS RS/T P750(R) M20 - Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A45 M22,,"F6 SS RS/RS A45 M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - Comp. Naval - ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
618755 - FA4 RS SSF MFI CARR MFI,,618755 - FA4 RS SSF MFI CARR MFI ( CHASSI COM RODAS PARA CARRETA AGRÍCOLA 4 TON ),214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH6-2E FO SS RS/T M21,,"CBH6-2E FO SS RS/T M21 - Carreta Hidráulica 6t (9m3) RS/Tandem de 2 Eixos - FORRAGEIRA - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A45 P700(R) M21,,F4 SS RS/RS A45 P700(R) M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ PNEUS 700(R) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 CS RS/RS BB P750(I) M22,,FTC6500 CS RS/RS BB P750(I) M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos – TANQUE - BOMBA (MANG 6m) - C/MOLAS - C/ PNEUS - LARANJA - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A45 P750(I) M21,,F6 CS RS/RS A45 P750(I) M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - C/ PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 CS RS/RS BB P750(R) M22,,FTC4300 CS RS/RS BB P750(R) M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + BOMBA (MANG 6m) - C/ PNEUS 750(R) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS BB P750(R) M22,,FTC4300 SS RS/RS BB P750(R) M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - BOMBA (MANG 6m) - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A45 M21,,"F6 SS RS/RS A45 M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A90 M21,,F6 CS RS/RS A90 M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 FO SS T MM P750(I) M21,,"CBH5 FO SS T MM P750(I) M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(I) - Molas e Freios não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS PL P700(R) M22,,FTC4300 SS RS/RS PL P700(R) M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - PLAT P/ BOMBA - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS A45 P750(I) M22,,F4 CS RS/RS A45 P750(I) M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - Comp Naval - ALT 45 - C/ MOLAS + PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A45 P750(I) M22,,F6 CS RS/RS A45 P750(I) M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS + PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS BB P750(I) M22,,FTC4300 SS RS/RS BB P750(I) M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - BOMBA (MANG 6m) - C/ PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 CC RS/RS BB P750(I) M22,,FTC6500 CC RS/RS BB P750(I) M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos – TANQUE - BOMBA (MANG 6m) - C/ MOLAS + FREIOS + PNEUS - LARANJA,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A45 M21,,F6 CS RS/RS A45 M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A45 P750(I) M22,,"F4 SS RS/RS A45 P750(I) M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ PNEUS - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM5000 GR SS T P750(I) M20,,CBHM5000 GR SS T P750(I) M20 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - GRANELEIRA - C/ PNEUS 750(I) - Molas e Freios não Incluídos+,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS PL M22,,"FTC4300 SS RS/RS PL M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - PLAT P/ BOMBA - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A45 M21,,"F4 SS RS/RS A45 M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A90 M21,,"F6 SS RS/RS A90 M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A90 CB M21,,"F4 SS RS/RS A90 CB M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - C/ COMBOIO - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A90 M21,,"F4 SS RS/RS A90 M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A90 P750(I) M22,,F6 CS RS/RS A90 P750(I) M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - COMP. NAVAL - C/ MOLAS + PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 FO SS T P750(I) M21,,"CBH5 FO SS T P750(I) M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ PNEUS 750(I) - Molas e Freios não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A90 M22,,F6 CS RS/RS A90 M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - Comp Naval - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A45 P750(I) M21,,F6 SS RS/RS A45 P750(I) M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 FO-1M SS T MM P750(I) M21,,CBH5 FO-1M SS T MM P750(I) M21 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - FORRAGEIRA 1M - C/ MANG MAIORES + PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS MT A45 M21,,F4 CS RS/RS MT A45 M21 - Carreta Metálica Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A60 M21,,"F6 SS RS/RS A60 M21 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS MT A45 M21,,"F6 SS RS/RS MT A45 M21 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 SS RS/RS PL P750(I) M22,,FTC6500 SS RS/RS PL P750(I) M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - PLAT P/ BOMBA - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6C SS RS/RS P750(I) M22,,F6C SS RS/RS P750(I) M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - PLATAFORMA - PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS MT A45 M21,,"F4 SS RS/RS MT A45 M21 - Carreta Metálica Fixa 4t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS A45 P750(I) M21,,F4 CS RS/RS A45 P750(I) M21 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - C/ PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 CS RS/RS PL P750(I) M22,,FTC6500 CS RS/RS PL P750(I) M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos – TANQUE - PLAT. P/ BOMBA - C/ MOLAS + PNEUS - Freios e não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM5000 GR SC T MM P750(I) M20,,CBHM5000 GR SC T MM P750(I) M20 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - GRANELEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluídas,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A45 P750(I) M22,,F6 SS RS/RS A45 P750(I) M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - Comp Naval - C/ PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 FO-1M SS T M21,,"CBH5 FO-1M SS T M21 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS A45 M22,,F4 CS RS/RS A45 M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A45 M22,,F6 CS RS/RS A45 M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A90 M22,,F6 CS RS/RS A90 M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - COMP NAVAL - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A60 P750(I) M22,,Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTD5000 SS T KB P750(I) M22,,FTD5000 SS T KB P750(I) M22 - Carreta Tanque Distribuidor de Esterco Líquido (5000L) 1 Eixo Tandem - TANQUE - BOMBA (MANG 6m) - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 FO-1M SS T BE MM P750(I) M21,,CBH5 FO-1M SS T BE MM P750(I) M21 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - FORRAGEIRA 1M - C/ BASE P/ ENSILADEIRA - MANG. MAIORES - C/PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A45 MT M22,,"F4 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 4t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A45 MT M22,,"F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 UG SS T P750(I) M21,,CBH5 UG SS T P750(I) M21 - Carreta Hidráulica 5t (3m3) de Eixo Tandem - USO GERAL - C/ PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA4 CS RS A45 P750(I) M22,,FA4 CS RS A45 P750(I) M22 - Carreta Madeira Fixa 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - C/ MOLAS + PNEUS - Freios não Incluídos,214104,2,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 CS RS/RS P750(I) M22,,FTC4300 CS RS/RS P750(I) M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + PNEUS - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A90 MT P750(I) M22,,F6 CS RS/RS A90 MT P750(I) M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos - ALT 90 - C/ MOLAS - C/PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A45 M22,,"F4 SS RS/RS A45 M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC6500 SS RS/RS P750(I) M22,,FTC6500 SS RS/RS P750(I) M22 - Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - C/ PNEUS 750(I) - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A90 M22,,"F6 SS RS/RS A90 M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A45 CB P750(I) M22,,F6 CS RS/RS A45 CB P750(I) M22 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS + COMBOIO + PNEUS 750(I) - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A90 CB P750(I) M22,,"F4 SS RS/RS A90 CB P750(I) M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL - C/ COMBOIO - PNEUS 750(I) - Molas, Freios não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA4 SS RS A90 P750(I) M22 PE,,"FA4 SS RS A90 P750(I) M22 PE - Carreta Madeira Fixa 4t RS de 1 Eixo – ALT 90 - MAD NAVAL - PNEUS 750(I) - PONTA ESPECIAL - Molas, Freios não Incluídos",214104,2,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTD5000 SS T BB P750(I) M22,,FTD5000 SS T BB P750(I) M22 - Carreta Tanque Distribuidor de Esterco Líquido (5000L) 1 Eixo Tandem - TANQUE - BOMBA (MANG 6m) - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS BB M22,,"FTC4300 SS RS/RS BB M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - BOMBA (MANG 6m) - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 SS RS/RS PL P750(I) M22,,FTC4300 SS RS/RS PL P750(I) M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - PLAT P/ BOMBA - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A60 P750(I) M22,,"F4 SS RS/RS A60 P750(I) M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - MAD NAVAL - ALT 60 - PNEUS 750(I) - Molas, Freios não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA4 FB SS RS A45 P750(I) M22,,FA4 FB SS RS A45 P750(I) M22 - Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - C/ PNEUS - Molas e Freios não Incluídos,214104,2,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 CS RS/RS A45 MT M22,,F6 CS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 SS RS/RS A90 M22,,"F4 SS RS/RS A90 M22 - Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH5 FO-1M SS T MM M21,,"CBH5 FO-1M SS T MM M21 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - FORRAGEIRA 1M - C/ MANGUEIRAS MAIORES - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA4 FB SC RS A45 P750(I) M22,,FA4 FB SC RS A45 P750(I) M22 - Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - C/ FREIOS + PNEUS - Molas e Freios não Incluídos,214104,2,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6C SS RS/RS B2M CB M23,,"F6C SS RS/RS B2M CB M23 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - PLATAFORMA - MAD NAVAL - C/ BITOLA 2M + COMBOIO - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6C SS RS/RS CB M23,,"F6C SS RS/RS CB M23 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - PLATAFORMA - MAD NAVAL - C/ COMBOIO - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH7-2E FO SS RS/T M21,,"CBH7-2E FO SS RS/T M21 - Carreta Hidráulica 7t (9m3) RS/Tandem de 2 Eixos - FORRAGEIRA - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA4 FB SS RS A45 M22,,"FA4 FB SS RS A45 M22 - Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos",214104,2,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F4 CS RS/RS A45 MT M22,,F4 CS RS/RS A45 MT M22 - Carreta Metálica Fixa 4t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS - Freios e Pneus não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 CS RS/RS BB M22,,FTC4300 CS RS/RS BB M22 - Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + BOMBA (MANG 6m) - Freios e Pneus não Incluídos+,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM6000 CA SC T MM P750(I) M21,,CBHM6000 CA SC T MM P750(I) M21 - Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ FREIOS + MANG MAIORES - C/ PNEUS 750(I) - Molas não Incluídas,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBHM5000 CA SS T ABA MM P750(I) M20,,"CBHM5000 CA SS T ABA MM P750(I) M20 - Carreta Hidráulica 5t (5m3) de Eixo Tandem - CAFEEIRA - C/ ABAS LATERAIS + MANG MAIORES + PNEUS - Freios, Molas não Incluídas",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A45 MT P750(I) M22,,"F6 SS RS/RS A45 MT P750(I) M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - C/ PNEUS - Molas, Freios não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FA5 SS T AD M23,,"FA5 SS T AD M23 - Carreta Metal Fixa 5t de Eixo Tandem - PLATAFORMA - Piso Antiderrapante - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
CBH6-2E FO-1M SS RS/T M21,,"CBH6-2E FO-1M SS RS/T M21 - Carreta Hidráulica 6t (6m3) RS/Tandem de 2 Eixos - FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
F6 SS RS/RS A60 P750(I) M23,,F6 SS RS/RS A60 P750(I) M23 - Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - C/ PNEUS - Molas e Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
FTC4300 CS RS/RS PL SPG P750(I) M22,,Carreta Tanque (4300L) RS/RS de 2 Eixos - TANQUE - PLATAFORMA P/ BOMBA - C/ BARRA ESPARGEDORA - C/ MOLAS + PNEUS - Freios não Incluídos,214104,4,RODA 6 FUROS RS F4/F6/CARRETAS,roda
